num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
2,2000,binary,1,1,0.38584,0.33,0.21157,0.04476,10.74769,0.53935,-0.67558,0.09,0.91,0.57123,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.02442,0.03797,0.02442,0.38727,0.0069,0.0069,0,0,0,-999,-999,0.0069,0.0069,0.10108,0.10108,0,0,0,-999,-999,0.10108,0.10108,0.163,0.163,0,0,0,-999,-999,0.163,0.163,0.02733,0.02733,0,0,0,-999,-999,0.02733,0.02733,HISTOGRM
2,2000,binary,1,0.99389,0.37437,0.32141,0.21022,0.04419,10.74262,0.63877,-0.64451,0.0765,0.90395,0.549,0.725,0.725,0.72692,0.72692,0.725,0.725,0.725,0.725,0.72442,0.72442,0.0117,0.05554,0.0117,0.36868,0,0,0,0,0,-999,-999,0,0,0.04729,0.04729,0,0,0,-999,-999,0.04729,0.04729,0.1081,0.1081,0,0,0,-999,-999,0.1081,0.1081,0.01182,0.01182,0,0,0,-999,-999,0.01182,0.01182,TEMPERATURESCALING
2,2000,binary,1,0.99526,0.38882,0.33444,0.2056,0.04227,10.77797,0.82319,-0.7591,0.20002,0.79998,0.57335,0.7145,0.7145,0.71592,0.71592,0.7145,0.7145,0.7145,0.7145,0.71403,0.71403,0.00909,0.03082,0.00909,0.38691,0,0,0,0,0,-999,-999,0,0,2.44716,2.44716,0,0,0,-999,-999,2.44716,2.44716,0.288,0.288,0,0,0,-999,-999,0.288,0.288,0.12652,0.12652,0,0,0,-999,-999,0.12652,0.12652,PLATT
2,2000,binary,1,0.9949,0.37472,0.29083,0.2204,0.04858,10.72812,0.738,-0.74002,0.13353,0.86623,0.56107,0.711,0.711,0.7125,0.7125,0.711,0.711,0.711,0.711,0.71049,0.71049,0.01804,0.05874,0.01804,0.37798,0,0,0,0,0,-999,-999,0,0,0.04522,0.04522,0,0,0,-999,-999,0.04522,0.04522,0.10521,0.10521,0,0,0,-999,-999,0.10521,0.10521,0.01125,0.01125,0,0,0,-999,-999,0.01125,0.01125,TEMPERATURESCALING
2,243,binary,1.01,0.38095,0.49936,0.49561,0.01988,0.0004,7.92366,-0.28482,9.29695,0.42857,0.57143,0.69265,0.51029,0.51029,0.53111,0.53101,0.51029,0.50854,0.51029,0.51029,0.40047,0.40153,0.00094,0.00094,0.00094,0.49951,0,0,0,0,0,-999,-999,0,0,2.15155,2.15155,0,0,0,-999,-999,2.15155,2.15155,0.65505,0.65505,0,0,0,-999,-999,0.65505,0.65505,0.64668,0.64668,0,0,0,-999,-999,0.64668,0.64668,MIXANDMATCH
2,243,binary,1.01,0.99969,0.49984,0.49985,0.00287,1.00E-05,7.92479,0.04484,-1.07311,0.49424,0.50536,0.69284,0.50206,0.50206,0.5021,0.50211,0.50206,0.5021,0.50206,0.50206,0.50202,0.50201,0.00039,0.00039,0.00039,0.49969,0,0,0,0,0,-999,-999,0,0,0.01991,0.01991,0,0,0,-999,-999,0.01991,0.01991,0.07042,0.07042,0,0,0,-999,-999,0.07042,0.07042,0.00498,0.00498,0,0,0,-999,-999,0.00498,0.00498,DIRICHLET
2,243,binary,1.01,0,0.5,0.5,0,0,7.92481,-999,-999,0.5,0.5,0.69315,0.50206,0.50206,0.25103,0.25206,0.50206,0.5,0.50206,0.50206,0.33425,0.33562,0.00206,0.00206,0.00206,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,243,binary,1.01,0.62558,0.49921,0.49638,0.01208,0.00015,7.92439,-0.18981,0.11704,0.46535,0.53206,0.69186,0.51029,0.51029,0.51682,0.51678,0.51029,0.50887,0.51029,0.51029,0.44383,0.44462,0.00015,0.00015,0.00015,0.49872,0,0,0,0,0,-999,-999,0,0,2.76565,2.76565,0,0,0,-999,-999,2.76565,2.76565,0.67934,0.67934,0,0,0,-999,-999,0.67934,0.67934,0.79653,0.79653,0,0,0,-999,-999,0.79653,0.79653,MATRIXSCALING
2,243,binary,1.01,0.99647,0.49636,0.49321,0.03971,0.00158,7.9202,0.12418,-1.50555,0.44099,0.55867,0.68904,0.53498,0.53498,0.5353,0.53531,0.53498,0.53512,0.53498,0.53498,0.53447,0.53441,0.00098,0.00098,0.00098,0.4959,0,0,0,0,0,-999,-999,0,0,0.04589,0.04589,0,0,0,-999,-999,0.04589,0.04589,0.10662,0.10662,0,0,0,-999,-999,0.10662,0.10662,0.01149,0.01149,0,0,0,-999,-999,0.01149,0.01149,TEMPERATURESCALING
5,4128,multi-class,1828,0,0.67185,0.67882,0.12644,0.01599,11.98648,0.66094,-1.05359,0.5537,0.99966,1.22212,0.44283,0.44283,0.08857,0.1961,0.44283,0.2,0.44283,0.44283,0.12277,0.27182,0.00023,0.00023,0.00023,0.66924,0.04,0.03607,0.02111,0.00045,3.12013,0.49471,-0.92584,0.01076,0.07679,2.04934,0.82658,2.20024,4.84106,2.57165,1.07334,-0.32384,0.29697,6.77885,0.45454,0.3885,0.16769,0.02812,3.22385,0.23793,-1.74528,0.25449,0.66085,0.36758,0.17756,0.30532,0.09322,2.80972,0.37851,-1.80065,0.06971,0.7744,PLATT
5,4128,multi-class,1828,1.77997,0.05158,0.02798,0.1524,0.02323,10.25784,5.84253,32.6579,0.01138,0.99654,0.13735,0.97408,0.97408,0.97823,0.97421,0.97408,0.97729,0.97408,0.97408,0.97774,0.97413,0.00129,0.00129,0.00129,0.05042,0.04381,0.03912,0.0246,0.00061,3.071,0.2282,-0.92615,0.00422,0.08891,0.62371,0.14601,0.97502,0.95067,1.99302,1.65455,1.0823,0.00206,3.01603,0.21751,0.20628,0.11203,0.01255,3.10676,0.19719,-0.41886,0.02296,0.4306,0.07914,0.05823,0.08221,0.00676,2.63879,1.45086,0.97986,0.00053,0.28047,DIRICHLET
5,4128,multi-class,1828,1.77014,0.03933,0,0.13629,0.01857,8.97603,5.07594,27.17874,0,1,0.08873,0.97505,0.97505,0.98143,0.97506,0.97505,0.9748,0.97505,0.97505,0.97803,0.97499,0.00207,0.54111,0.00207,0.03899,0.0474,0.042,0.02599,0.00068,3.08913,0.2839,-0.90698,0.00669,0.09583,0.80906,0.19062,1.22032,1.48918,2.11276,1.71941,1.38634,0.04337,3.88652,0.24475,0.21396,0.10127,0.01026,3.19977,0.54509,-0.4744,0.09941,0.45124,0.09308,0.06346,0.08801,0.00775,2.77751,1.49592,1.18265,0.01107,0.31263,MIXANDMATCH
5,4128,multi-class,1828,1.45692,0.41595,0.28542,0.27151,0.07372,11.71993,0.74287,-0.99415,0.07604,0.99948,0.74498,0.71366,0.71366,0.64677,0.63424,0.71366,0.70561,0.71366,0.71366,0.67207,0.66796,0.01782,0.15017,0.01782,0.41488,0.07829,0.07151,0.03979,0.00158,3.12398,0.14782,-1.25896,0.01996,0.14283,2.98307,1.32364,3.8867,15.10645,2.36079,1.45326,0.22976,0.15784,11.16923,0.46988,0.50003,0.13495,0.01821,3.25684,-0.59099,-0.95735,0.23082,0.63191,0.36774,0.34378,0.2235,0.04995,3.02943,0.14264,-1.33279,0.0687,0.74041,DIRICHLET
5,4128,multi-class,1828,1.7719,0.03548,0.00361,0.12984,0.01686,9.00018,5.26307,29.12575,0.0001,0.99963,0.06599,0.97747,0.97747,0.78066,0.97725,0.97747,0.77676,0.97747,0.97747,0.77869,0.97734,0.00149,0.61875,0.00149,0.03448,0.04673,0.04148,0.02542,0.00065,3.09244,0.28691,-0.85014,0.00649,0.09448,0.73904,0.16046,1.17623,1.38352,1.98689,1.75386,1.50448,0.01765,3.73166,0.23491,0.21519,0.10487,0.011,3.17621,0.4727,-0.38782,0.07289,0.44721,0.08771,0.06434,0.08752,0.00766,2.71306,1.51218,1.20546,0.00559,0.30623,VECTORSCALING
5,4128,multi-class,1828,1.73121,0.22272,0.07885,0.27692,0.07668,10.96485,1.21368,0.24163,0,0.99627,0.39054,0.83479,0.83479,0.63206,0.83073,0.83479,0.6153,0.83479,0.83479,0.62255,0.83185,0.01993,0.09013,0.01993,0.22576,0.05324,0.047,0.02472,0.00061,3.1676,0.56736,-0.4594,0.0188,0.10422,1.05075,0.64134,1.05614,1.11544,2.70238,1.30487,0.27161,0.15504,3.4565,0.31828,0.32406,0.0714,0.0051,3.28565,0.25306,-0.6962,0.21846,0.45702,0.13535,0.12651,0.06715,0.00451,3.15522,0.9642,0.32674,0.0549,0.29022,HISTOGRM
5,4128,multi-class,1828,1.77362,0.02769,0,0.11938,0.01425,8.27376,5.90225,37.20933,0,1,0.07821,0.98038,0.98038,0.78291,0.98015,0.98038,0.78023,0.98038,0.98038,0.78156,0.98025,0.00196,0.39176,0.00196,0.02734,0.04624,0.04072,0.02409,0.00058,3.11723,0.33661,-0.86325,0.00954,0.09201,0.7311,0.18523,1.10331,1.2173,2.12713,1.74941,1.48776,0.03833,3.53468,0.24056,0.22069,0.09592,0.0092,3.20981,0.61699,-0.37073,0.11252,0.43986,0.08918,0.06532,0.08242,0.00679,2.80677,1.51121,1.19619,0.01544,0.29484,MIXANDMATCH
2,294,binary,5.26,0.40791,0.19851,0.09169,0.24614,0.06058,7.34862,1.84757,2.51717,0.00564,0.98261,0.35208,0.88095,0.88095,0.8213,0.8698,0.88095,0.67934,0.88095,0.88095,0.71967,0.86432,0.03307,0.15404,0.03307,0.19998,0,0,0,0,0,-999,-999,0,0,3.01875,3.01875,0,0,0,-999,-999,3.01875,3.01875,0.70232,0.70232,0,0,0,-999,-999,0.70232,0.70232,0.8899,0.8899,0,0,0,-999,-999,0.8899,0.8899,BETA
2,294,binary,5.26,0.58281,0.31694,0.19764,0.24064,0.05791,7.87147,1.52142,0.31473,0.19764,0.80236,0.49661,0.80272,0.80272,0.61969,0.79236,0.80272,0.60694,0.80272,0.80272,0.61245,0.79718,0.00036,0.00036,0.00036,0.31672,0,0,0,0,0,-999,-999,0,0,1.31225,1.31225,0,0,0,-999,-999,1.31225,1.31225,0.53775,0.53775,0,0,0,-999,-999,0.53775,0.53775,0.36695,0.36695,0,0,0,-999,-999,0.36695,0.36695,TEMPERATURESCALING
2,294,binary,5.26,0,0.23449,0.10601,0.24422,0.05965,7.54018,1.40412,0.93651,0.03684,0.96316,0.37323,0.84014,0.84014,0.42007,0.70583,0.84014,0.5,0.84014,0.84014,0.45656,0.76715,0.01041,0.02476,0.01041,0.22926,0,0,0,0,0,-999,-999,0,0,8.9895,8.9895,0,0,0,-999,-999,8.9895,8.9895,0.55571,0.55571,0,0,0,-999,-999,0.55571,0.55571,0.57319,0.57319,0,0,0,-999,-999,0.57319,0.57319,PLATT
2,294,binary,5.26,0.35852,0.22868,0.08251,0.23987,0.05754,7.57149,1.59289,1.45437,0.08251,0.91749,0.36339,0.85374,0.85374,0.73613,0.82874,0.85374,0.61147,0.85374,0.85374,0.63784,0.82806,0.02012,0.0652,0.02012,0.21966,0,0,0,0,0,-999,-999,0,0,3.13097,3.13097,0,0,0,-999,-999,3.13097,3.13097,0.59669,0.59669,0,0,0,-999,-999,0.59669,0.59669,0.52697,0.52697,0,0,0,-999,-999,0.52697,0.52697,PLATT
2,294,binary,5.26,0,0.23225,0.1146,0.24453,0.0598,7.54765,1.47702,1.07875,0.05468,0.94532,0.37037,0.84014,0.84014,0.42007,0.70583,0.84014,0.5,0.84014,0.84014,0.45656,0.76715,0.02237,0.02495,0.02237,0.22747,0,0,0,0,0,-999,-999,0,0,7.93112,7.93112,0,0,0,-999,-999,7.93112,7.93112,0.54116,0.54116,0,0,0,-999,-999,0.54116,0.54116,0.52084,0.52084,0,0,0,-999,-999,0.52084,0.52084,HISTOGRM
2,294,binary,5.26,0.40791,0.21163,0.09196,0.24482,0.05994,7.48354,1.82459,2.08311,0.04959,0.94648,0.3511,0.86054,0.86054,0.75324,0.84048,0.86054,0.64136,0.86054,0.86054,0.67162,0.84106,0.02396,0.1163,0.02396,0.20945,0,0,0,0,0,-999,-999,0,0,2.40366,2.40366,0,0,0,-999,-999,2.40366,2.40366,0.66387,0.66387,0,0,0,-999,-999,0.66387,0.66387,0.70408,0.70408,0,0,0,-999,-999,0.70408,0.70408,DIRICHLET
2,294,binary,5.26,0,0.23273,0.108,0.24809,0.06155,7.51751,1.45674,1.02966,0.03482,0.96518,0.37699,0.84014,0.84014,0.42007,0.70583,0.84014,0.5,0.84014,0.84014,0.45656,0.76715,0.00273,0.24697,0.00273,0.23143,0,0,0,0,0,-999,-999,0,0,5.40179,5.40179,0,0,0,-999,-999,5.40179,5.40179,0.55489,0.55489,0,0,0,-999,-999,0.55489,0.55489,0.51035,0.51035,0,0,0,-999,-999,0.51035,0.51035,PLATT
2,294,binary,5.53,0.73664,0.07752,0,0.18521,0.0343,5.68577,2.82765,7.48258,0,0.76579,0.11984,0.94558,0.94558,0.86885,0.95985,0.94558,0.96787,0.94558,0.94558,0.90793,0.94878,0.00583,0.02809,0.00583,0.08062,0,0,0,0,0,-999,-999,0,0,0.78404,0.78404,0,0,0,-999,-999,0.78404,0.78404,0.42725,0.42725,0,0,0,-999,-999,0.42725,0.42725,0.20948,0.20948,0,0,0,-999,-999,0.20948,0.20948,HISTOGRM
2,294,binary,5.53,0.41967,0.08673,0.00126,0.19021,0.03618,5.94647,2.29587,4.46183,0,0.97065,0.13521,0.92517,0.92517,0.94097,0.92776,0.92517,0.76466,0.92517,0.92517,0.82162,0.91592,0.00362,0.02127,0.00362,0.0874,0,0,0,0,0,-999,-999,0,0,4.39821,4.39821,0,0,0,-999,-999,4.39821,4.39821,0.64443,0.64443,0,0,0,-999,-999,0.64443,0.64443,0.66413,0.66413,0,0,0,-999,-999,0.66413,0.66413,PLATT
2,117,binary,2.55,0.32677,0.36453,0.36346,0.2202,0.04849,6.57291,0.22201,-0.65065,0.01529,0.95981,0.53683,0.7265,0.7265,0.6539,0.68984,0.7265,0.54275,0.7265,0.7265,0.51753,0.65593,0.02142,0.07963,0.02142,0.36275,0,0,0,0,0,-999,-999,0,0,0.65082,0.65082,0,0,0,-999,-999,0.65082,0.65082,0.36848,0.36848,0,0,0,-999,-999,0.36848,0.36848,0.15933,0.15933,0,0,0,-999,-999,0.15933,0.15933,DIRICHLET
2,117,binary,2.55,0,0.40672,0.28848,0.19841,0.03937,6.71612,0.96602,-1.05754,0.27046,0.72954,0.60058,0.71795,0.71795,0.35897,0.51545,0.71795,0.5,0.71795,0.71795,0.41791,0.60008,0.00112,0.00112,0.00112,0.40958,0,0,0,0,0,-999,-999,0,0,0.05321,0.05321,0,0,0,-999,-999,0.05321,0.05321,0.11508,0.11508,0,0,0,-999,-999,0.11508,0.11508,0.01336,0.01336,0,0,0,-999,-999,0.01336,0.01336,DIRICHLET
2,117,binary,2.55,0,0.32285,0.42254,0.25205,0.06353,6.22746,-0.12189,-0.93204,0,1,1.04012,0.71795,0.71795,0.35897,0.51545,0.71795,0.5,0.71795,0.71795,0.41791,0.60008,0.02259,0.34695,0.02259,0.33552,0,0,0,0,0,-999,-999,0,0,13.33634,13.33634,0,0,0,-999,-999,13.33634,13.33634,0.72117,0.72117,0,0,0,-999,-999,0.72117,0.72117,1.21547,1.21547,0,0,0,-999,-999,1.21547,1.21547,MIXANDMATCH
2,117,binary,2.55,0.88024,0.49596,0.45542,0.04751,0.00226,6.86377,0.172,-1.94593,0.45121,0.54879,0.68962,0.54701,0.54701,0.66045,0.78355,0.54701,0.66613,0.54701,0.54701,0.54688,0.55025,0.00041,0.00041,0.00041,0.49647,0,0,0,0,0,-999,-999,0,0,0.8906,0.8906,0,0,0,-999,-999,0.8906,0.8906,0.34149,0.34149,0,0,0,-999,-999,0.34149,0.34149,0.13505,0.13505,0,0,0,-999,-999,0.13505,0.13505,TEMPERATURESCALING
2,117,binary,2.55,0,0.35979,0.36232,0.23175,0.05371,6.43198,-0.24074,-0.63969,0,1,0.8037,0.71795,0.71795,0.35897,0.51545,0.71795,0.5,0.71795,0.71795,0.41791,0.60008,0.01463,0.03571,0.01463,0.36632,0,0,0,0,0,-999,-999,0,0,4.48516,4.48516,0,0,0,-999,-999,4.48516,4.48516,0.45147,0.45147,0,0,0,-999,-999,0.45147,0.45147,0.3081,0.3081,0,0,0,-999,-999,0.3081,0.3081,HISTOGRM
2,117,binary,2.55,0,0.40821,0.29186,0.18821,0.03542,6.73214,0.96793,-1.06148,0.28377,0.71356,0.5938,0.71795,0.71795,0.35897,0.51545,0.71795,0.5,0.71795,0.71795,0.41791,0.60008,0.00858,0.30288,0.00858,0.40411,0,0,0,0,0,-999,-999,0,0,2.15602,2.15602,0,0,0,-999,-999,2.15602,2.15602,0.47081,0.47081,0,0,0,-999,-999,0.47081,0.47081,0.28843,0.28843,0,0,0,-999,-999,0.28843,0.28843,PLATT
2,117,binary,2.55,0,0.39397,0.40149,0.19134,0.03661,6.70248,0.522,-0.82932,0.17557,0.82443,0.56575,0.71795,0.71795,0.35897,0.51545,0.71795,0.5,0.71795,0.71795,0.41791,0.60008,0.02638,0.04035,0.02638,0.38364,0,0,0,0,0,-999,-999,0,0,3.29688,3.29688,0,0,0,-999,-999,3.29688,3.29688,0.34232,0.34232,0,0,0,-999,-999,0.34232,0.34232,0.17963,0.17963,0,0,0,-999,-999,0.17963,0.17963,HISTOGRM
6,268,multi-class,38.33,0,0.7106,0.75746,0.13005,0.01691,8.04194,0.14582,-1.37736,0.57072,0.98509,1.3935,0.4291,0.4291,0.07152,0.18413,0.4291,0.16667,0.4291,0.4291,0.10009,0.25769,7.00E-05,7.00E-05,7.00E-05,0.71024,0.0391,0.04328,0.01885,0.00036,3.72645,0.05296,-1.11154,0.01194,0.07015,1.97588,1.43198,2.12375,4.51031,3.13915,1.33107,1.01608,0.0177,7.72246,0.38909,0.42341,0.18408,0.03388,3.72941,-0.08109,-1.41354,0.06715,0.625,0.28684,0.23034,0.25227,0.06364,3.3114,0.46401,-1.49049,0.00456,0.6603,PLATT
6,268,multi-class,38.33,0,0.71064,0.75746,0.13,0.0169,8.04196,0.14611,-1.37692,0.5709,0.98507,1.39355,0.4291,0.4291,0.07152,0.18413,0.4291,0.16667,0.4291,0.4291,0.10009,0.25769,0,0,0,0.71026,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
6,268,multi-class,38.33,1.85215,0.60498,0.66456,0.25122,0.06311,7.91838,-0.59033,-0.74996,0.12066,0.99979,1.25443,0.51866,0.51866,0.34811,0.50514,0.51866,0.32406,0.51866,0.51866,0.3317,0.51015,0.03312,0.14449,0.03312,0.60488,0.07597,0.06567,0.05032,0.00253,3.56513,0.35796,-1.06464,0.01194,0.15896,3.47552,1.31152,4.32527,18.70794,2.93343,1.35687,0.59822,0.02818,14.4776,0.42215,0.35611,0.17215,0.02964,3.77915,0.13345,-0.67465,0.09057,0.75264,0.328,0.16267,0.32506,0.10567,3.2987,1.56808,1.94753,0.01,1.26306,DIRICHLET
6,268,multi-class,38.33,0,0.70998,0.73574,0.13109,0.01719,8.04153,0.16379,-1.35705,0.56017,0.99768,1.41179,0.4291,0.4291,0.07152,0.18413,0.4291,0.16667,0.4291,0.4291,0.10009,0.25769,0.00017,0.00017,0.00017,0.71048,0.03647,0.04104,0.01801,0.00032,3.70515,-0.29536,-1.4204,0.00821,0.06045,1.88676,0.60673,2.22499,4.95058,3.01459,1.09633,-0.44267,0.12289,6.44612,0.35608,0.33892,0.10194,0.01039,3.84604,0.08406,-0.5333,0.16202,0.53931,0.1769,0.13507,0.1195,0.01428,3.59602,0.94153,-0.17238,0.02735,0.43729,BETA
6,268,multi-class,38.33,1.74174,0.60056,0.67284,0.2483,0.06165,7.91775,-0.64948,-0.72464,0.09888,0.99477,1.16577,0.51119,0.51119,0.47742,0.51755,0.51119,0.34635,0.51119,0.51119,0.36577,0.49662,0.02871,0.09888,0.02871,0.59734,0.07831,0.09552,0.04939,0.00244,3.57944,-0.06466,-1.71845,0.00746,0.13731,2.8829,1.64084,2.61047,6.81454,3.30585,0.75891,-0.51681,0.21462,8.88414,0.40546,0.38527,0.16412,0.02694,3.78032,0.04153,-0.80399,0.09926,0.69042,0.27983,0.17688,0.24696,0.06099,3.38307,1.13051,0.31387,0.01283,0.87695,DIRICHLET
6,268,multi-class,38.33,0.45923,0.70997,0.75639,0.13118,0.01721,8.04135,0.07067,-1.35578,0.5395,0.98487,1.38944,0.42537,0.42537,0.23108,0.34552,0.42537,0.17505,0.42537,0.42537,0.12815,0.28435,0.00464,0.70105,0.00464,0.70714,0.04448,0.02015,0.04077,0.00166,3.31133,0.69202,-1.28779,0.00149,0.11343,14.97309,21.34232,8.08678,65.39596,3.6073,-0.7353,-1.00247,0.06216,22.25092,0.69477,0.77802,0.23453,0.05501,3.77992,-2.18231,2.87278,0.03858,0.8117,1.47245,1.58844,0.6165,0.38007,3.69656,-1.50246,1.43469,0.00206,2.20108,PLATT
6,268,multi-class,38.33,1.49703,0.58633,0.65695,0.26729,0.07144,7.8928,-0.4243,-1.23527,0.16111,0.98766,1.16106,0.54478,0.54478,0.33461,0.54212,0.54478,0.29575,0.54478,0.54478,0.28402,0.50847,0.02975,0.16132,0.02975,0.57897,0.03945,0.04104,0.01833,0.00034,3.72474,-0.39671,-1.09898,0.00746,0.06567,2.92662,1.24752,3.02624,9.15812,3.17808,0.87883,-0.9628,0.11006,8.46954,0.40316,0.42752,0.09719,0.00945,3.86021,-0.83761,0.1902,0.16052,0.52772,0.2317,0.21997,0.11838,0.01401,3.70067,0.11259,-1.09491,0.02637,0.43175,VECTORSCALING
3,30,multi-class,1,1.58496,0,0,0,0,0,-999,-999,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,HISTOGRM
3,30,multi-class,1,0,0.66667,0.66667,0,0,4.90689,-999,-999,0.66667,0.66667,1.09861,0.33333,0.33333,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.16667,0.16667,0,0,0,0.66667,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
3,30,multi-class,1,0,0.66667,0.66667,0,0,4.90689,-999,-999,0.66667,0.66667,1.09861,0.33333,0.33333,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.16667,0.16667,0,0,0,0.66667,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
3,30,multi-class,1,0,0.66667,0.66667,0,0,4.90689,-999,-999,0.66667,0.66667,1.09861,0.33333,0.33333,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.16667,0.16667,0,0,0,0.66667,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
3,30,multi-class,1,0,0.66667,0.66667,0,0,4.90689,-999,-999,0.66667,0.66667,1.09861,0.33333,0.33333,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.16667,0.16667,0,0,0,0.66667,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
3,30,multi-class,1,0,0.66667,0.66667,0,0,4.90689,-999,-999,0.66667,0.66667,1.09861,0.33333,0.33333,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.16667,0.16667,0,0,0,0.66667,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
26,1560,multi-class,1,0,0.96154,0.96154,0,0,10.60733,-999,-999,0.96154,0.96154,3.2581,0.03846,0.03846,0.00148,0.00148,0.03846,0.03846,0.03846,0.03846,0.00285,0.00285,0,0,0,0.96154,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
26,1560,multi-class,1,3.25873,0.16237,0.01713,0.30383,0.09231,8.83588,1.94159,2.14898,0,1,0.81373,0.87179,0.87179,0.91251,0.91251,0.87179,0.87179,0.87179,0.87179,0.88307,0.88307,0.01142,0.1755,0.01174,0.1572,0.00218,0.00192,0.00141,0,8.04165,-999,-999,0.00013,0.0059,0.05597,0.02797,0.07093,0.00503,7.49694,2.68093,10.03172,0.0006,0.52742,0.05383,0.05122,0.02036,0.00041,8.24386,0.73068,0.35353,0.01245,0.12101,0.00413,0.00322,0.0032,1.00E-05,7.97009,1.68689,3.47992,0.00016,0.01949,MIXANDMATCH
26,1560,multi-class,1,0,0.96154,0.96154,0,0,10.60733,-999,-999,0.96154,0.96154,3.2581,0.03846,0.03846,0.00148,0.00148,0.03846,0.03846,0.03846,0.03846,0.00285,0.00285,0,0,0,0.96154,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
26,1560,multi-class,1,3.29379,0.10139,0.00604,0.22791,0.05194,8.53083,2.8173,6.99215,0.00047,0.99731,0.23218,0.93397,0.93397,0.93519,0.93519,0.93397,0.93397,0.93397,0.93397,0.93404,0.93404,0.00864,0.23179,0.00852,0.09926,0.00203,0.00179,0.00122,0,8.07127,-999,-999,0,0.00487,0.06502,0.03308,0.07502,0.00563,7.53082,1.61785,2.26096,0.00138,0.40544,0.05325,0.0516,0.01653,0.00027,8.27431,0.28186,-0.72284,0.01963,0.09627,0.00409,0.00347,0.00254,1.00E-05,8.07544,0.8725,0.24385,0.00039,0.013,AdaptiveTemperatureScaling
